listing_id,amen_balcony,amen_security,amen_covered_parking,amen_view_of_landmark,amen_shared_gym,amen_lobby_in_building,amen_central_a_c,amen_kitchen_appliances,amen_built_in_wardrobes,amen_shared_spa,amen_shared_pool,amen_walk_in_closet,amen_study,amen_children_s_pool,amen_view_of_water,amen_private_garden,amen_maids_room,amen_private_pool,amen_networked,amen_dining_in_building
E6E50017J67HXQM23VA9PYZX4C,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
VE04GKG2088MQXCT8DBJ0QB9SR,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67TA82ARWTDZ3YGBZPDGH7HW24,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KH1BBVYSSCR1P1VH9C30H02RJR,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PC9V6DYJBXTNX5GQBRD2M4FJRR,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
4NQRPB6X7VRJZ7FW3HQ9KBE61M,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0
21YSH1RD3F5EFXGGZ1N8P4M530,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0
HJ6DWB9GBG8QTVRG018KX4YDQ0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HD5T75X5K7VCSQEAXW2W396RNR,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
HZZ03MMQNFK1YX6EBWXEVYZ52W,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B3FF8ZHSM4MAJGZ6NDKPJRCJ14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
CJ2T505608486NXWFVZDZ8DW4W,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
H4RWAC5JYTQK6Y5EVJ8DSKEYVC,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
20VTP77MQDVVYE2AKF5CXTT9QC,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0
T90PBBQSZZDR2SP8W1PZHRK9D0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1F64JD7GMXHEBE4RFMNP0PQZE4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
X7D8A0RMZBMYY04ENW0ZJS3XP0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYNT9TPH5N91GM5GTSQYMAXYVM,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
J6SDH71T12RFEDS87GR5GN53NG,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0
07ZC525YR6BP7FNGS5VVYJ7RZM,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
ZDZDBHJJ7WPSXGGP6SZAGEQ5NR,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0
M5Q95QGETRPA6CBQ428WM0W9DG,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N262S2THRSQMRNBZ6MY2T6T268,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
DKWF0X6B4NWMZ0AG303FHS9DSM,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
QV788SRC5S1DH9D0EKV96439YW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1Q7MX715DAF6AZA6Y7CFPSQJ6C,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
62N9C5EJPTH1DJGKNT6GATM360,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0
BY53Q2R5JTDEK3SYY0Y9J8HDR4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XF5ZZCWXKMACHZWMK613P053ER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
VKF0Z63XE8D42X9MNVP7NVRDD4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
W6KW20RJYYTCAAYJAZ723S8VYW,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
FDKH6PK170E21G9KTBH3CW5D8C,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
TQHPRXGJGYC7VM1JZE3A01J878,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNYEY9DR1W8K8390HKHHHP8CJ4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JVQ2B1B95G4N09MVMCCE785V28,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
WR41MYNQ7RQG7MBEME5QQ46BD8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
BFFPDG54EXXDSX7APFM6MMAW0W,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
EDR2AQ8M046B8ZQ0HQW4KXEHB8,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
6XX6M44CVHT6SDQRRY2RGN63NR,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
7SZQ54FWHGGV5T8Q60TRME3EAW,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5TRD3BG5VZQ8HHCZA2AD2CSQWW,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
YVA3N99FYG79655WEEHVB4RGP0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
XHTKQXT0RZCC3RX2Z4PD8CNWD8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
HTVGFXKMDFJ0ZAZ902YYT87NDW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
YKSFTDN71C7TC1GJ0HYHC32Q78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
KBEQFVNJBNMVZCKG4374N2WX80,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FR5PPZBXW67CSHDHYQCGGSBE5M,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
K8ARMZBKW76YHKVA4XBXKJ170M,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0
89AYSRYVC1JJQS77B3PHAMHARG,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41EEHAPWVEPD7A092E5NH0TWQG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y99F7WESFD2D9HC82MT4BK9PD4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6NKX4QACJ0GNECKY252FAYDHK0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0FWZNYNF771Q9ECYRKND33X2ZR,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F9FKW19CJGT29W0HESQ66XYWKC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
GMAVH95AEJQV8SA2B1W2PYWKN0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MRHMY2XN6H8DNV4AM53Q8XHXDC,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QEFX1N9RHK0G6X11Q9BD3F8XEG,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ZYHX1TTSJ2EEP39CKKQ8D0NGRM,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8NTZQAZDSZ5381AF8HWA71YHG0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MXQVMY0JYQETKWY2E6YQW5W3TW,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0
DC5KGF202Q4V87853WWBB7VK7W,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0
6T4XQBHXBSFT2X6WZG1EM4YHPM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0JJPG1T81BF1T0X736KCW9G3AM,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0
S546835AZR0NWMM1JQVHKSX6D0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QTZAR6YZVJ348FWZWKGP6HJCRW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
D4ZS5NGJ2FYY81XKWBEASKDV78,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
FZKVCJG27WGHV86Z41MH57R5NC,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DB8CKS5GCVTDRJTQYPBTFY9XP8,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0
2S22WCJY1SZR00YGSS0BQ90B5C,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
PHG3126EGGY8VW22MRFF63ZF04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
BSK2W585CZS2QJ0PT7CZR6GT70,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
TPWM7T76EJF2X1MMQ2MEZJW9K0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
VYY9V7T3J2R5CMSWPEV8HMBKJ8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BCSH94CARQDS5BQKY9R176FS24,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0
VKXYM3PVFVXJ2MQ661F92AP5T8,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0
Y1T53GMHR2XQYWK4GFD3XCT9RG,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
0SB6S7H8150VXVP07FVRAZ9ES4,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
9H0NBPEAZ2Q722N4XDGERG7ERR,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S0JRJKWA3E0XDZYHY7MWWN66HM,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
NQYBK2DK36GTEPB01R1GZ0788W,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
E56XNEWKNPNZPCC2TJFQQEPAF8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y38BZKENNMTCQM5NTW5KWRJNEG,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFTH45MKQ28B5DJQWWJ5Q9YTG8,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
AZS89X2KK64JSK0GWHJ05TEBDC,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
2TRWSR9G3R05GKP5W3GKBEKPTG,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WKTEEMXBGJX27R8YRR0T1CYRGC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KQRCVZQ9MT5BAFK4HAA4GVN06M,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
94WZ9HEV92RYSFM351BJDVPDFG,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
1NYYY711H70K25MA5NWRMNE3FW,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0
5JGTRDWR6Y2DWQQAHXHRH1EZEW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F8YTV18HPP8CNVHJQXMSKTMQH0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
RJF6YWKZDNM8C6YRX0GBJGJGYW,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
Y63RKWXYEXTXK6C9ET38X3FN1R,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
FRDMN3JYPS56B8APRR66JT9VXM,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0
TMTD25DBYB2RBGVXFC7HR3GB98,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
XRBD1W7420HJVXSNX5995JPWGW,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0
MKEXFVQCC1SG4ZWDYKPA23CCH0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
B3Y13WMSKTT4D16S01VS4HXA3M,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Q7VJD94DFSEA8K3V28FZ4HKH70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
1APF75JNA6EGBX3KT7AQ8Z3TBR,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
22P4QBJTMCSRWZFC1NV5G8CS8C,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
J0GD3Y1MD5YYT45S8MNNTCPA7R,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
56AYMPC22ZG39FWWAPGFRDRKNR,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W1T1SV9JAYSCS7SX8VRB9JQJT4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
P03JXSP0NSY4DH89JK9FYBJ1F8,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
X619M85TGEPQ9XWAMCA1XMKSWG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
DD3JBC3KTNEMH8DBDEA9XFXJ7R,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
GFDR85NEM8Q7A4GRMS3GACKJQC,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0
W3SXF32VGJWHVW73DCMJ44S7N0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3DVZ29QKBJZ25XF0FH8B944WN8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
BXX0J6CCCDYN57SYBCD2WAJ4AM,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0
DC34521RQ18C6806FKWKA7MRSM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
M92GJBY8GFC8YBN3JG7VEBVTDM,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
WQXYKKAYZ58MVD6HTCG1A76TQR,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
V2E2ZTPV5F8DBWCT83M95G29DG,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0
FYJ91T0H912CCH2T346ETFJ6MW,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
SEN8ME0ZZ5M6SWRA5A0Y2TGY70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
VXGTZNC8X5W6MWKPGQARNCH06R,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
00GNVK00QSXY0N05D4AX481Z68,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0
0WRYR68XDJSY8MMK6V704KTJE0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
K04VJZEZJACW56B3SR2KB4VYMW,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
1SH1XA3E4YJ7P2RDZWXJCETF48,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
YSQ55XT8S9RXJ1BDWETCPK8RMR,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
V8X411ZZFAX9XTT6YCRMGJJMRM,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
06P6TG9Q9M4T4PY6C5NH4VB5C8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
711MTK9PSJN54EXHA89372BPG4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
MD2PMSR05T0TDZSSA32VW7N18G,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
YKMCGXW14W9FX43WA5101KGPX4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
V8Z58G672J9S7S40QR7477ZZYW,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
BSHEM81XDDMZ5TM0W99W0Z48F0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
DNN62QR86HR9WAQ8M5QSQQ07FM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4JW29FZDZ2439ZKJ15GSXE977W,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
JV4X0N2YE7J50F9BYBQ4KVHP94,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
XD383KZRGTWWNPFXP6FDJDQH2R,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
52D7QMCSW4ZNZWYG442ER139G0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
TZ6YYRF0NXAXDYWNQRTF710RPC,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0
3MWZEMX35ZTDFKAH2Z1P6CY3N4,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0
BKP62KGN74GSHX43G9GWKDRE9M,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
2AJAAZCAEX6TRCQ4WBKBQ2TAP4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
T7B0R4M85FJ7MHP8ACX99ARDER,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
SBNAAY64WXQ8Y2EHGP3S92P9R8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
55DZMTCXY654Q8KVW52V0WWKEG,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0
M06S6WWZQY24TNBRWHV8HWM74R,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
KY0AP9H6WA52AWSSGZVWJWBDBM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2FCX9WJ976A93RSYB3F6MM396R,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
PWMVBRP3CEVSFJD2E131A6JB74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
A6C10F0PYPWC5AC48N3H7CENBR,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
CQR9RQQEBMRJCWZ0KYFKAZC75R,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N8E9Y3M8NMT017GBVM6P8C2SHG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
MFRXVAPQDC0FPK00C128ZQEYPM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R59MAD811TY038GA7A6QXRS3HG,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
NK4HSE1D2RS8C8VV4CZHWP914M,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
C2QKW1BKM12X7X9835R3TWJ04M,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0
VETWB7498G8CXJN1CEMFNXKQ8R,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0
RTCQ8NW6AYVNH2TFWBNFZY0VV8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DJBVN4KP0RPRDNMDP2YQ274K70,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0
5E9EV3TJKY7QE2Z3DFAFATR8V8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NNDXJF5FQXF7GH6PZXRFV887MW,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0
DP71XJ18QKYC43SNB5S7KAR1X0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
1EQZ0S72DFTPZXB76XSAMS4HE0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0
4BVVJQEQGA2WPSYZ6E5QTDCW38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SQDWEM2VWHYQFGSDKTSX2FK3RW,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0
KDHS3N3SCGFPEDE2H9VFKVK1NC,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0
DFD7N9HYGN8AXJRSN96YXSKNMC,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0F2N8MAVXRC087CK77D3YSH6H4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
BTYZDYGZZ92FGJSZ4ZGKGBZTX8,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
10QXWY0HA1V04B05ZQMMPW6Z64,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
MZJTZFRK9SVRW80AXT50T08E98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
619RTKH4G4YRQ926WV96N6A91W,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
ZC0ZD31A1P662HSW6Y2YMET6E8,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0
SBASEVH7VQJ1QG5BMMHPZ03HM8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0
VJ7V89SF1JXA13V6SEH0D678AW,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
BN98ERYD5A81XXQNVN65HBND64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
NKJHX31BV7S66H62CPG9CFEB9C,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
V18Q4KCERBDEQRKZPFQM80E02R,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0
P3AQ6M3S1XCPGQC05C1XZVPFBW,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C0YDTY235BY2K9X5DBMK3ZA4R8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
ACXSW0SG0TQDFNE94V8883Y20C,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7ZFYVRNV2QZTM1QXZVQDMMMV18,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
Y638BVHXVT61Y03WW25G0FY84G,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
AH7NGHPSSZDDCNMK610Z68TE34,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
FXDDA5WE0HWB2K0NK8WTEG2DBG,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0
7HK67FP2WBK5FHZB1EW6SQT3CW,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
20YYH4XSYWC2MKHZ05WR1C5DTW,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
P9YJ8YX5MAWC5AWCA2JHGSYY6M,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1XYVH6N0P0R6W20A49G24J9BBM,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
B31H96MT0R7N8VEQ5TEZF0J0Y4,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0
5NQVN5F8RXX95JQKJZP2MV9H7C,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
YAC50XM2FNXV6JNTHA9SH0YXFC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
KEP9N6T68JWNS4N5STWCF35C94,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0
8R7DJ04QM9Z67344EJFXX2DFSR,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W8BHSHZPK0GVQW9ZBF3C25XDV8,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
Q6DZDCZAND60WZYW0B2D5X4F94,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
916QXEFJX5Y87EVER4GGS7SXTG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
49B0BR8HCDDHDCXXQVZAS4KFN4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0
VYPK23SH3AVGVF65J1Y50Y0H3M,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S11NTB6KY2VHYF8WJJEYGJGNC0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
XNAF3GNJXBABEJ64T352116QTW,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
D389M7ZVM2NMP75PCR461E46N4,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
M0GM9Q7P9SZSFEHB0PH6DV7DW8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VPRD5DSFSYX9F1W1VT12QB5KWR,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0
1ZPQVR921ZPE1R4RBSX0QH0GFG,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TB8FZHDT93FRDH9PMZ8RX2Y3NM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
A79GEM2S15MQJ9DZ7KEVAHA4YR,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
WAEWER7T3D48BBP06EE751ZGCW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0KS0VHSZT5WB76NEVMR7N5MTVM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
15QMB9C707Y3EFYSKPN4HYRFBG,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
PG93HGXMB1W9Q634B1GE0Q81D0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
AD1X1EKEJTZQS9C1T324X7RTY0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
RAJX5WFC72DN6FXZ6VK5YQM998,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0
VHD7S038ZMZE1WPZ96FYWFJT7G,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0
